Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
,,WSW-A800-CO2-90 min-1 MPa,684,0.40600000000000003,0.28399999999999997,1,298,,,,1.77,,,
,,WSW-A700-Steam-20 min,947,0.84299999999999997,0.27900000000000003,1,298,,,,1.59,,,
92,sodium lignosulfonate,C-LS-ZnCl2,1125,0.90849999999999997,0.59519999999999995,1,273,,42.88,,4.45,https://doi.org/10.1016/j.ccst.2024.100233,2024,Lignin-derived porous carbons for efficient CO2 adsorption
,,C-LS-KOH,1998.4,0.97330000000000005,0.74460000000000004,1,273,,34.65,,3.98,,,
,,C-LS-BMC,738.14,0.68020000000000003,0.13589999999999999,1,273,,5.42,,2.5299999999999998,,,
,,C-LS-MgO,1020,0.88700000000000001,0.2397,1,273,,33.88,,2.2400000000000002,,,
,,C-LS-ZnCl2,1125,0.90849999999999997,0.59519999999999995,1,298,,42.88,,2.68,,,
,,C-LS-KOH,1998.4,0.97330000000000005,0.74460000000000004,1,298,,34.65,,2.2000000000000002,,,
,,C-LS-BMC,738.14,0.68020000000000003,0.13589999999999999,1,298,,5.42,,1.62,,,
,,C-LS-MgO,1020,0.88700000000000001,0.2397,1,298,,33.88,,1.52,,,
93,Black liquor lignin,C-BLL-ZnCl2,896.36,0.36359999999999998,0.32400000000000001,1,273,,40.98,,2.96,https://doi.org/10.1016/j.joei.2023.101179,2023,Preparation of porous carbon materials from black liquor lignin and its utilization as CO2 adsorbents
,,C-BLL-KOH,1336.5,0.57020000000000004,0.53149999999999997,1,273,,51.06,,5.2,,,
,,C-BLL-BMC,681.04,0.53979999999999995,0.317,1,273,,21.83,,2.2000000000000002,,,
,,C-BLL-MgO,361.61,0.34160000000000001,0.1525,1,273,,21.38,,2.0099999999999998,,,
,,C-BLL-ZnCl2,896.36,0.36359999999999998,0.32400000000000001,1,298,,40.98,,2.2599999999999998,,,
,,C-BLL-KOH,1336.5,0.57020000000000004,0.53149999999999997,1,298,,51.06,,3.6,,,
,,C-BLL-BMC,681.04,0.53979999999999995,0.317,1,298,,21.83,,1.75,,,
,,C-BLL-MgO,361.61,0.34160000000000001,0.1525,1,298,,21.38,,1.43,,,
,,C-BLL-ZnCl2,896.36,0.36359999999999998,0.32400000000000001,1,333,,40.98,,1.4,,,
,,C-BLL-KOH,1336.5,0.57020000000000004,0.53149999999999997,1,333,,51.06,,2.23,,,
,,C-BLL-BMC,681.04,0.53979999999999995,0.317,1,333,,21.83,,1.1100000000000001,,,
,,C-BLL-MgO,361.61,0.34160000000000001,0.1525,1,333,,21.38,,0.89,,,
94,wood chips,BC,34.54,0.08,0.01,,,,,,,https://doi.org/10.1016/j.seppur.2024.129403,2025,Eutectic molten salt assisted fabrication of microporous biochar for greenhouse gases adsorption
,,BC/M/S/T550/R15/H120,974.46,0.51,0.39,1,298,78.69,14.18,2.32,4.54,,,
95,Rice husk,RHC1,2385,1.22,0.74,1,298,21.74,50.51,,4.7318181818181815,https://doi.org/10.1016/j.cej.2024.151583,2024,Rice husk waste-derived super-biochar with the max surface area and Philic-CO2 textural structure: Boosting effect and mechanism of post-desilication
,,RHC2,4393,2.2599999999999998,1.02,1,298,87.81,9.02,,7.7613636363636367,,,
96,wood sawdust,ACP,1248.8699999999999,0.68,0.46,,,,,,,10.1007/s10450-024-00542-y,2024,"Hydrochar-derived activated carbons from poplar and spruce sawdust: synthesis, characteristics and carbon adsorption performance"
,,ACHTP180,1218.73,0.66,0.45,,,,,,,,,
,,ACHTP200,1680.59,0.87,0.64,,,,,,,,,
,,ACHTP220,1049.69,0.52,0.39,,,,,,,,,
,,ACS,1192.28,0.59,0.45,,,,,,,,,
,,ACHTS180,1176.8,0.6,0.43,,,,,,,,,
,,ACHTS200,787.06,0.4,0.3,1,298,,,,3.753,,,
,,ACHTS220,1231.57,0.62,0.44,1,298,,,,3.43,,,
97,walnut shells,,,,,,,,,,,10.3390/c10030079,2024,One-Stage Synthesis of Microporous Carbon Adsorbents from Walnut Shells—Evolution of Porosity and Structure
98,Spider silks,SS-NACF,2730,1.56,,25,298,,,,15.4,https://doi.org/10.1016/j.jcou.2023.102401,2023,Spider silk-derived nanoporous activated carbon fiber for CO2 capture and CH4 and H2 storage
99,medicinal herbs,SMPC,3410,2.0449999999999999,1.137,1,273,93.89,4.29,0.31,3.78,https://doi.org/10.1016/j.colsurfa.2023.131327,2023,Ultra-high specific surface area porous carbons derived from Chinese medicinal herbal residues with potential applications in supercapacitors and CO2 capture
,,ARPC,3399,2.0950000000000002,1.181,1,273,95.38,4.54,0.08,4.0999999999999996,,,
,,DHRPC,3262,1.7749999999999999,1.3819999999999999,1,273,96.33,3.38,0.28999999999999998,4.88,,,
,,SMPC,3410,2.0449999999999999,1.137,30,298,93.89,4.29,0.31,29,,,
,,ARPC,3399,2.0950000000000002,1.181,30,298,95.38,4.54,0.08,30,,,
,,DHRPC,3262,1.7749999999999999,1.3819999999999999,30,298,96.33,3.38,0.28999999999999998,29.4,,,
100,Corn straw,4–9-2-m,2375.2199999999998,1.17,0.97,10,298,79.67,18.149999999999999,1.19,11.13,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
,,4–9-4-m,3006.41,1.8,1.1399999999999999,10,298,80.72,17.45,1.06,11.97,,,
,,4–9-2-d,119.57,6.2E-2,4.9000000000000002E-2,10,298,85.47,13,0.72,3.51,,,
,,4–9-4-d,179.67,8.4000000000000005E-2,7.0999999999999994E-2,10,298,86.44,12.09,0.72,4.76,,,
,,4–9-2d-2 m,2374.5500000000002,1.25,0.96,10,298,80.19,17.18,1.85,10.91,,,
,,H-4–9-4-m,3567.33,2.0499999999999998,1.3,10,298,86.34,12.31,0.72,13.25,,,
,,4–9-2-m,2375.2199999999998,1.17,0.97,20,298,79.67,18.149999999999999,1.19,14.68,,,
,,4–9-4-m,3006.41,1.8,1.1399999999999999,20,298,80.72,17.45,1.06,18.43,,,
,,4–9-2-d,119.57,6.2E-2,4.9000000000000002E-2,20,298,85.47,13,0.72,3.74,,,
,,4–9-4-d,179.67,8.4000000000000005E-2,7.0999999999999994E-2,20,298,86.44,12.09,0.72,5.07,,,
,,4–9-2d-2 m,2374.5500000000002,1.25,0.96,20,298,80.19,17.18,1.85,15.29,,,
,,H-4–9-4-m,3567.33,2.0499999999999998,1.3,20,298,86.34,12.31,0.72,19.87,,,
,,4–9-2-m,2375.2199999999998,1.17,0.97,30,298,79.67,18.149999999999999,1.19,16.55,,,
,,4–9-4-m,3006.41,1.8,1.1399999999999999,30,298,80.72,17.45,1.06,23.07,,,
,,4–9-2-d,119.57,6.2E-2,4.9000000000000002E-2,30,298,85.47,13,0.72,3.98,,,
,,4–9-4-d,179.67,8.4000000000000005E-2,7.0999999999999994E-2,30,298,86.44,12.09,0.72,5.58,,,
,,4–9-2d-2 m,2374.5500000000002,1.25,0.96,30,298,80.19,17.18,1.85,17.22,,,
,,H-4–9-4-m,3567.33,2.0499999999999998,1.3,30,298,86.34,12.31,0.72,24.77,,,
101,Pitch,HPCNF-4,440.3,0.9,0.13,0.15,273,89.67,6.34,3.99,1.21,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
,,HPCNF-5,529.70000000000005,1.1100000000000001,0.15,0.15,273,90.4,6.58,3.01,1.57,,,
,,HPCNF-6,737.9,1.72,0.19,0.15,273,91.12,5.93,2.95,1.25,,,
,,HPCNF-8,795.3,2.1800000000000002,0.19,0.15,273,91.49,5.24,3.27,1.26,,,
,,HPCNF-4,440.3,0.9,0.13,0.15,298,89.67,6.34,3.99,0.76,,,
,,HPCNF-5,529.70000000000005,1.1100000000000001,0.15,0.15,298,90.4,6.58,3.01,0.88,,,
,,HPCNF-6,737.9,1.72,0.19,0.15,298,91.12,5.93,2.95,0.71,,,
,,HPCNF-8,795.3,2.1800000000000002,0.19,0.15,298,91.49,5.24,3.27,0.73,,,
,,HPCNF-4,440.3,0.9,0.13,1,273,89.67,6.34,3.99,2.77,,,
,,HPCNF-5,529.70000000000005,1.1100000000000001,0.15,1,273,90.4,6.58,3.01,3.57,,,
,,HPCNF-6,737.9,1.72,0.19,1,273,91.12,5.93,2.95,3.41,,,
,,HPCNF-8,795.3,2.1800000000000002,0.19,1,273,91.49,5.24,3.27,3.45,,,
,,HPCNF-4,440.3,0.9,0.13,1,298,89.67,6.34,3.99,2.05,,,
,,HPCNF-5,529.70000000000005,1.1100000000000001,0.15,1,298,90.4,6.58,3.01,2.44,,,
,,HPCNF-6,737.9,1.72,0.19,1,298,91.12,5.93,2.95,2.28,,,
,,HPCNF-8,795.3,2.1800000000000002,0.19,1,298,91.49,5.24,3.27,2.41,,,
102,Orange peel,OPMK-900,2130,,0.51060000000000005,1,273,83.4,13.8,2.8,6.67,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
,,OPK-900,1889,,0.61739999999999995,1,273,85.3,14.7,,6.45,,,
,,OPMK-800,1946,,0.40749999999999997,1,273,83.1,13.1,3.8,5.19,,,
,,OPK-800,1771,,0.28449999999999998,1,273,85.6,14.4,,4.59,,,
,,OPMK-700,1830,,0.39810000000000001,1,273,80.2,14.1,5.7,4.2699999999999996,,,
,,OPK-700,1683,,0.3165,1,273,83.9,16.1,,4.1100000000000003,,,
,,OPK-12,1369,,0.22700000000000001,1,273,85.4,14.6,,3.71,,,
,,OPK-11,530,,0.1837,1,273,84.2,15.8,,3.47,,,
,,OP-M-K,1993,,0.32990000000000003,1,273,88.3,7.5,4.2,3.16,,,
,,OPM,87,,2.0000000000000001E-4,1,273,81.5,8.7,9.8,2.23,,,
,,OPMK-900,2130,,0.51060000000000005,1,283,83.4,13.8,2.8,5.41,,,
,,OPK-900,1889,,0.61739999999999995,1,283,85.3,14.7,,5.27,,,
,,OPMK-800,1946,,0.40749999999999997,1,283,83.1,13.1,3.8,4.91,,,
,,OPK-800,1771,,0.28449999999999998,1,283,85.6,14.4,,4.3499999999999996,,,
,,OPMK-700,1830,,0.39810000000000001,1,283,80.2,14.1,5.7,4.01,,,
,,OPK-700,1683,,0.3165,1,283,83.9,16.1,,3.89,,,
,,OPK-12,1369,,0.22700000000000001,1,283,85.4,14.6,,3.42,,,
,,OPK-11,530,,0.1837,1,283,84.2,15.8,,3.16,,,
,,OP-M-K,1993,,0.32990000000000003,1,283,88.3,7.5,4.2,2.65,,,
,,OPM,87,,2.0000000000000001E-4,1,283,81.5,8.7,9.8,2.12,,,
,,OPMK-900,2130,,0.51060000000000005,1,298,83.4,13.8,2.8,3.97,,,
,,OPK-900,1889,,0.61739999999999995,1,298,85.3,14.7,,3.82,,,
,,OPMK-800,1946,,0.40749999999999997,1,298,83.1,13.1,3.8,3.57,,,
,,OPK-800,1771,,0.28449999999999998,1,298,85.6,14.4,,3.32,,,
,,OPMK-700,1830,,0.39810000000000001,1,298,80.2,14.1,5.7,3.13,,,
,,OPK-700,1683,,0.3165,1,298,83.9,16.1,,2.88,,,
,,OPK-12,1369,,0.22700000000000001,1,298,85.4,14.6,,2.5299999999999998,,,
,,OPK-11,530,,0.1837,1,298,84.2,15.8,,2.3199999999999998,,,
,,OP-M-K,1993,,0.32990000000000003,1,298,88.3,7.5,4.2,1.86,,,
,,OPM,87,,2.0000000000000001E-4,1,298,81.5,8.7,9.8,1.72,,,
103,Rice husk,CRHKOH3-1,183.69,9.8000000000000004E-2,2.2800000000000001E-2,1,298,,,,2.2200000000000002,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
,,CRHKOH2-1,474.16,0.33810000000000001,0.1716,1,298,,,,2.31,,,
,,CRHKOH1-1,626.91999999999996,0.77270000000000005,0.57530000000000003,1,298,,,,2.36,,,
,,CRHKOH1-2,629.70000000000005,0.76,0.54920000000000002,1,298,,,,2.4,,,
,,CRHKOH1-3,1384.4,1.0853999999999999,0.57750000000000001,1,298,,,,2.5177272727272726,,,
104,Peanut shells,1–0,502.23,0.21099999999999999,,1,298,91.73,8.27,,2.17,https://doi.org/10.1016/j.biombioe.2024.107148,2024,Enhancing CO2 capture with K2CO3-activated carbon derived from peanut shell
,,1–0.5,750.16,0.32,,1,298,,,,2.71,,,
,,1–1,1087.92,0.433,,1,298,,,,3.33,,,
,,1–2,1150.02,0.46400000000000002,,1,298,92.64,7.36,,3.76,,,
,,1–0,502.23,0.21099999999999999,,1,273,91.73,8.27,,2.88,,,
,,1–0.5,750.16,0.32,,1,273,,,,4.43,,,
,,1–1,1087.92,0.433,,1,273,,,,5.34,,,
,,1–2,1150.02,0.46400000000000002,,1,273,92.64,7.36,,5.7,,,
105,almond skin,ASPC5-2,3007,,0.69,1,273,,,,5.92,https://doi.org/10.1016/j.carbon.2024.119372,2024,Almond skin derived porous biocarbon nanoarchitectonics with tunable micro and mesoporosity for CO2 adsorption and supercapacitors
,,ASPC5-3,3166,,0.49,1,273,,,,4.6100000000000003,,,
,,ASPC5-3.5,3366,,,1,273,,,,5.08,,,
,,ASPC5-4,3535,,,1,273,,,,4.96,,,
,,ASPC5-4.5,3268,,,1,273,,,,4.05,,,
,,ASPC5-2,3007,,0.69,1,283,,,,4.49,,,
,,ASPC5-3,3166,,0.49,1,283,,,,3.49,,,
,,ASPC5-3.5,3366,,,1,283,,,,3.84,,,
,,ASPC5-4,3535,,,1,283,,,,3.81,,,
,,ASPC5-4.5,3268,,,1,283,,,,3.13,,,
,,ASPC5-2,3007,,0.69,1,298,,,,3.16,,,
,,ASPC5-3,3166,,0.49,1,298,,,,2.39,,,
,,ASPC5-3.5,3366,,,1,298,,,,2.68,,,
,,ASPC5-4,3535,,,1,298,,,,2.68,,,
,,ASPC5-4.5,3268,,,1,298,,,,2.15,,,
,,ASPC5-2,3007,,0.69,30,273,,,,29.2,,,
,,ASPC5-3,3166,,0.49,30,273,,,,25.61,,,
,,ASPC5-3.5,3366,,,30,273,,,,37.6,,,
,,ASPC5-4,3535,,,30,273,,,,39.81,,,
,,ASPC5-4.5,3268,,,30,273,,,,37.299999999999997,,,
,,ASPC5-2,3007,,0.69,30,283,,,,27.4,,,
,,ASPC5-3,3166,,0.49,30,283,,,,24.07,,,
,,ASPC5-3.5,3366,,,30,283,,,,33.6,,,
,,ASPC5-4,3535,,,30,283,,,,36.1,,,
,,ASPC5-4.5,3268,,,30,283,,,,33.1,,,
,,ASPC5-2,3007,,0.69,30,298,,,,23.57,,,
,,ASPC5-3,3166,,0.49,30,298,,,,20.079999999999998,,,
,,ASPC5-3.5,3366,,,30,298,,,,27.6,,,
,,ASPC5-4,3535,,,30,298,,,,28.4,,,
,,ASPC5-4.5,3268,,,30,298,,,,25.6,,,
106,olive pomace,A,26.49,4.5999999999999999E-2,0.79600000000000004,1,283,45.1,2.4,50.3,1.8100000000000002E-2,https://doi.org/10.1016/j.seppur.2024.127997,2025,Investigation of effectiveness of KOH-activated olive pomace biochar for efficient direct air capture of CO2
,,B,732.26,0.435,630.28,1,283,19.5,0.41,78.05,4.3400000000000001E-2,,,
,,C,43.26,4.8000000000000001E-2,28.77,1,283,54.98,0.85,40.75,0.22600000000000001,,,
,,D,1100.01,0.63200000000000001,919.87,1,283,89.92,1.58,2.44,2.63,,,
,,E,1601.19,0.86399999999999999,1318.14,1,283,25.43,0.21,70.510000000000005,3.21,,,
,,F,69,6.4000000000000001E-2,45.96,1,283,24.35,0.28000000000000003,69.02,2.2000000000000002,,,
107,wood pieces,AC-TBG,971,0.26,,1,273,92.39,7.61,,4.5,https://doi.org/10.1016/j.carbon.2022.07.057,2022,Biomass derived hierarchical porous carbon for supercapacitor application and dilute stream CO2 capture
,,AC-TBG,971,0.26,,1,293,92.39,7.61,,3.2,,,
108,Alkali lignin,NLB,216.44,0.25800000000000001,9.4E-2,1,298,21.94,,1.1399999999999999,3.5909090909090908,https://doi.org/10.1016/j.seppur.2024.127398,2024,Lignin-based hierarchical porous biochar prepared from negative pressure pyrolysis enhanced CO2 and VOCs adsorption
,,ALB,88.91,0.11700000000000001,3.9E-2,1,298,18,,0.44,2.9545454545454546,,,
,,ELB,80.989999999999995,0.217,3.4000000000000002E-2,1,298,17.579999999999998,,0.34,2.1590909090909092,,,
,,HNLB,1577.48,1.4259999999999999,0.69499999999999995,1,298,82.86,,1.68,0.61363636363636365,,,
,,HALB,1220.19,1.278,0.56200000000000006,1,298,85.19,,1.1499999999999999,0.31818181818181818,,,
,,HELB,890.29,1.6020000000000001,0.38500000000000001,1,298,88.57,,2.4,0.20454545454545456,,,
109,Palm oil residues,POR-P20,653.5,0.22,,1,298,,,,2.41,10.3390/en15239160,2022,"Production, Activation and CO2 Uptake Capacity of a Carbonaceous Microporous Material from Palm Oil Residues"
,,POR-P40,881.5,0.3,,1,298,,,,3.58,,,
,,POR-C11,319,0.11,,1,298,,,,3.36,,,
,,POR-C12,356,0.22,,1,298,,,,3.75,,,
,,POR-C13,,,,1,298,,,,3.81,,,
110,Tree species,FC,1286,0.67,0.52,,,82.84,,1.71,2.93,DOI: 10.37190/ppmp/169835,2023,Activated biocarbons obtained from lignocellulosic precursors as potential adsorbents of ammonia
,,FS,898,0.46,0.38,,,93.24,,0.22,1.86,,,
,,FB,746,0.37,0.32,,,79.819999999999993,,1.18,2.4,,,
,,BS,866,0.46,0.35,,,89.52,,0.54,1.7,,,
,,BB,553,0.28000000000000003,0.23,,,74.89,,1.17,2.59,,,
,,AS,783,0.39,0.33,,,89.88,,0.79,1.82,,,
,,AB,555,0.27,0.24,,,61.4,,1.45,2.15,,,
,,OS,609,0.3,0.27,,,96.61,,0.16,1.55,,,
,,OB,515,0.28000000000000003,0.22,,,64.39,,1.24,2.1,,,
,,HS,695,0.34,0.3,,,96.04,,0.09,1.99,,,
